symbol,date,time,price
TSLA,2024-01-16,11:30,220.58
TSLA,2024-01-16,12:00,220.67
TSLA,2024-01-16,12:30,220.02
TSLA,2024-01-16,13:00,220.10
TSLA,2024-01-16,13:30,219.84
TSLA,2024-01-16,14:00,221.21
TSLA,2024-01-16,14:30,220.85
TSLA,2024-01-16,15:00,222.64
TSLA,2024-01-16,15:30,222.75
TSLA,2024-01-16,16:00,224.17
TSLA,2024-01-17,09:30,223.92
TSLA,2024-01-17,10:00,224.33
TSLA,2024-01-17,10:30,224.55
TSLA,2024-01-17,11:00,225.83
TSLA,2024-01-17,11:30,225.53
TSLA,2024-01-17,12:00,225.99
TSLA,2024-01-17,12:30,226.70
TSLA,2024-01-17,13:00,227.35
TSLA,2024-01-17,13:30,227.33
TSLA,2024-01-17,14:00,227.77
TSLA,2024-01-17,14:30,227.44
TSLA,2024-01-17,15:00,227.24
TSLA,2024-01-17,15:30,228.00
TSLA,2024-01-17,16:00,228.18
TSLA,2024-01-18,09:30,227.61
TSLA,2024-01-18,10:00,226.89
TSLA,2024-01-18,10:30,226.26
TSLA,2024-01-18,11:00,227.27
TSLA,2024-01-18,11:30,225.82
TSLA,2024-01-18,12:00,225.04
TSLA,2024-01-18,12:30,225.36
TSLA,2024-01-18,13:00,225.99
TSLA,2024-01-18,13:30,227.27
TSLA,2024-01-18,14:00,227.64
TSLA,2024-01-18,14:30,227.64
TSLA,2024-01-18,15:00,226.57
TSLA,2024-01-18,15:30,227.31
TSLA,2024-01-18,16:00,227.07
TSLA,2024-01-19,09:30,227.59
TSLA,2024-01-19,10:00,228.21
TSLA,2024-01-19,10:30,229.44
TSLA,2024-01-19,11:00,229.53
TSLA,2024-01-19,11:30,230.64
TSLA,2024-01-19,12:00,230.27
TSLA,2024-01-19,12:30,230.45
TSLA,2024-01-19,13:00,231.25
TSLA,2024-01-19,13:30,231.83
TSLA,2024-01-19,14:00,232.07
TSLA,2024-01-19,14:30,231.94
TSLA,2024-01-19,15:00,231.36
TSLA,2024-01-19,15:30,230.99
TSLA,2024-01-19,16:00,231.01
TSLA,2024-01-22,09:30,231.10
TSLA,2024-01-22,10:00,230.77
TSLA,2024-01-22,10:30,230.80
TSLA,2024-01-22,11:00,231.60
TSLA,2024-01-22,11:30,232.31
TSLA,2024-01-22,12:00,231.49
TSLA,2024-01-22,12:30,231.45
TSLA,2024-01-22,13:00,231.13
TSLA,2024-01-22,13:30,231.74
TSLA,2024-01-22,14:00,230.65
TSLA,2024-01-22,14:30,231.70
TSLA,2024-01-22,15:00,232.32
TSLA,2024-01-22,15:30,232.95
TSLA,2024-01-22,16:00,232.45
TSLA,2024-01-23,09:30,232.32
TSLA,2024-01-23,10:00,232.68
TSLA,2024-01-23,10:30,232.92
TSLA,2024-01-23,11:00,233.29
TSLA,2024-01-23,11:30,231.78
TSLA,2024-01-23,12:00,230.99
TSLA,2024-01-23,12:30,231.95
TSLA,2024-01-23,13:00,231.24
TSLA,2024-01-23,13:30,230.69
TSLA,2024-01-23,14:00,230.60
TSLA,2024-01-23,14:30,230.14
TSLA,2024-01-23,15:00,229.96
TSLA,2024-01-23,15:30,230.95
TSLA,2024-01-23,16:00,231.25
TSLA,2024-01-24,09:30,230.63
TSLA,2024-01-24,10:00,230.49
TSLA,2024-01-24,10:30,230.05
TSLA,2024-01-24,11:00,230.00
TSLA,2024-01-24,11:30,230.43
TSLA,2024-01-24,12:00,230.72
TSLA,2024-01-24,12:30,230.46
TSLA,2024-01-24,13:00,230.01
TSLA,2024-01-24,13:30,229.77
TSLA,2024-01-24,14:00,228.96
TSLA,2024-01-24,14:30,228.96
TSLA,2024-01-24,15:00,228.50
TSLA,2024-01-24,15:30,228.48
TSLA,2024-01-24,16:00,226.95
TSLA,2024-01-25,09:30,226.99
TSLA,2024-01-25,10:00,226.76
TSLA,2024-01-25,10:30,226.11
TSLA,2024-01-25,11:00,226.83
TSLA,2024-01-25,11:30,225.73
TSLA,2024-01-25,12:00,226.24
TSLA,2024-01-25,12:30,226.00
TSLA,2024-01-25,13:00,225.09
TSLA,2024-01-25,13:30,223.96
TSLA,2024-01-25,14:00,224.88
TSLA,2024-01-25,14:30,224.88
TSLA,2024-01-25,15:00,225.29
TSLA,2024-01-25,15:30,225.24
TSLA,2024-01-25,16:00,225.87
TSLA,2024-01-26,09:30,226.87
TSLA,2024-01-26,10:00,228.06
TSLA,2024-01-26,10:30,228.05
TSLA,2024-01-26,11:00,229.73
TSLA,2024-01-26,11:30,229.73
TSLA,2024-01-26,12:00,230.05
TSLA,2024-01-26,12:30,230.69
TSLA,2024-01-26,13:00,230.59
TSLA,2024-01-26,13:30,230.86
TSLA,2024-01-26,14:00,229.35
TSLA,2024-01-26,14:30,229.09
TSLA,2024-01-26,15:00,229.03
TSLA,2024-01-26,15:30,229.48
TSLA,2024-01-26,16:00,229.71
TSLA,2024-01-29,09:30,228.93
TSLA,2024-01-29,10:00,228.23
TSLA,2024-01-29,10:30,228.63
TSLA,2024-01-29,11:00,228.06
TSLA,2024-01-29,11:30,228.18
TSLA,2024-01-29,12:00,229.35
TSLA,2024-01-29,12:30,228.88
TSLA,2024-01-29,13:00,228.30
TSLA,2024-01-29,13:30,228.57
TSLA,2024-01-29,14:00,229.90
TSLA,2024-01-29,14:30,230.03
TSLA,2024-01-29,15:00,228.79
TSLA,2024-01-29,15:30,227.77
TSLA,2024-01-29,16:00,227.16
TSLA,2024-01-30,09:30,226.04
TSLA,2024-01-30,10:00,227.31
TSLA,2024-01-30,10:30,226.15
TSLA,2024-01-30,11:00,227.54
TSLA,2024-01-30,11:30,227.59
TSLA,2024-01-30,12:00,228.27
TSLA,2024-01-30,12:30,228.64
TSLA,2024-01-30,13:00,228.62
TSLA,2024-01-30,13:30,228.30
TSLA,2024-01-30,14:00,228.21
TSLA,2024-01-30,14:30,227.23
TSLA,2024-01-30,15:00,227.83
TSLA,2024-01-30,15:30,228.77
TSLA,2024-01-30,16:00,228.40
NVDA,2024-01-15,09:30,494.70
NVDA,2024-01-15,10:00,493.41
NVDA,2024-01-15,10:30,495.44
NVDA,2024-01-15,11:00,496.31
NVDA,2024-01-15,11:30,497.09
NVDA,2024-01-15,12:00,496.74
NVDA,2024-01-15,12:30,496.83
NVDA,2024-01-15,13:00,497.79
NVDA,2024-01-15,13:30,496.91
NVDA,2024-01-15,14:00,498.48
NVDA,2024-01-15,14:30,496.06
NVDA,2024-01-15,15:00,495.53
NVDA,2024-01-15,15:30,495.72
NVDA,2024-01-15,16:00,495.83
NVDA,2024-01-16,09:30,495.64
NVDA,2024-01-16,10:00,498.94
NVDA,2024-01-16,10:30,500.14
NVDA,2024-01-16,11:00,498.91
NVDA,2024-01-16,11:30,500.30
NVDA,2024-01-16,12:00,500.91
NVDA,2024-01-16,12:30,501.58
NVDA,2024-01-16,13:00,499.89
NVDA,2024-01-16,13:30,500.97
NVDA,2024-01-16,14:00,498.18
NVDA,2024-01-16,14:30,495.48
NVDA,2024-01-16,15:00,497.06
NVDA,2024-01-16,15:30,496.53
NVDA,2024-01-16,16:00,499.29
NVDA,2024-01-17,09:30,499.45
NVDA,2024-01-17,10:00,500.51
NVDA,2024-01-17,10:30,501.78
NVDA,2024-01-17,11:00,501.36
NVDA,2024-01-17,11:30,499.45
NVDA,2024-01-17,12:00,497.03
NVDA,2024-01-17,12:30,497.15
NVDA,2024-01-17,13:00,497.13
NVDA,2024-01-17,13:30,497.54
NVDA,2024-01-17,14:00,498.43
NVDA,2024-01-17,14:30,496.51
NVDA,2024-01-17,15:00,493.51
NVDA,2024-01-17,15:30,492.15
NVDA,2024-01-17,16:00,490.33
NVDA,2024-01-18,09:30,489.79
NVDA,2024-01-18,10:00,491.73
NVDA,2024-01-18,10:30,490.95
NVDA,2024-01-18,11:00,489.73
NVDA,2024-01-18,11:30,489.50
NVDA,2024-01-18,12:00,491.26
NVDA,2024-01-18,12:30,490.98
NVDA,2024-01-18,13:00,490.81
NVDA,2024-01-18,13:30,494.80
NVDA,2024-01-18,14:00,497.26
NVDA,2024-01-18,14:30,496.51
NVDA,2024-01-18,15:00,495.98
NVDA,2024-01-18,15:30,496.36
NVDA,2024-01-18,16:00,492.32
NVDA,2024-01-19,09:30,494.59
NVDA,2024-01-19,10:00,493.19
NVDA,2024-01-19,10:30,494.79
NVDA,2024-01-19,11:00,493.85
NVDA,2024-01-19,11:30,495.11
NVDA,2024-01-19,12:00,496.13
NVDA,2024-01-19,12:30,496.01
NVDA,2024-01-19,13:00,499.06
NVDA,2024-01-19,13:30,500.39
NVDA,2024-01-19,14:00,499.35
NVDA,2024-01-19,14:30,501.03
NVDA,2024-01-19,15:00,500.56
NVDA,2024-01-19,15:30,499.50
NVDA,2024-01-19,16:00,498.39
NVDA,2024-01-22,09:30,499.89
NVDA,2024-01-22,10:00,501.18
NVDA,2024-01-22,10:30,501.92
NVDA,2024-01-22,11:00,502.62
NVDA,2024-01-22,11:30,502.88
NVDA,2024-01-22,12:00,502.90
NVDA,2024-01-22,12:30,502.69
NVDA,2024-01-22,13:00,502.96
NVDA,2024-01-22,13:30,503.86
NVDA,2024-01-22,14:00,505.31
NVDA,2024-01-22,14:30,504.61
NVDA,2024-01-22,15:00,503.69
NVDA,2024-01-22,15:30,502.32
NVDA,2024-01-22,16:00,502.05
NVDA,2024-01-23,09:30,503.38
NVDA,2024-01-23,10:00,502.99
NVDA,2024-01-23,10:30,504.62
NVDA,2024-01-23,11:00,503.77
NVDA,2024-01-23,11:30,503.68
NVDA,2024-01-23,12:00,504.48
NVDA,2024-01-23,12:30,503.07
NVDA,2024-01-23,13:00,502.47
NVDA,2024-01-23,13:30,503.62
NVDA,2024-01-23,14:00,504.33
NVDA,2024-01-23,14:30,505.03
NVDA,2024-01-23,15:00,505.33
NVDA,2024-01-23,15:30,504.73
NVDA,2024-01-23,16:00,505.81
NVDA,2024-01-24,09:30,507.81
NVDA,2024-01-24,10:00,507.94
NVDA,2024-01-24,10:30,510.34
NVDA,2024-01-24,11:00,509.30
NVDA,2024-01-24,11:30,510.39
NVDA,2024-01-24,12:00,508.19
NVDA,2024-01-24,12:30,510.01
NVDA,2024-01-24,13:00,513.09
NVDA,2024-01-24,13:30,514.60
NVDA,2024-01-24,14:00,515.81
NVDA,2024-01-24,14:30,515.18
NVDA,2024-01-24,15:00,515.87
NVDA,2024-01-24,15:30,511.96
NVDA,2024-01-24,16:00,513.75
NVDA,2024-01-25,09:30,514.35
NVDA,2024-01-25,10:00,510.52
NVDA,2024-01-25,10:30,513.55
NVDA,2024-01-25,11:00,512.91
NVDA,2024-01-25,11:30,511.39
NVDA,2024-01-25,12:00,512.41
NVDA,2024-01-25,12:30,510.14
NVDA,2024-01-25,13:00,513.58
NVDA,2024-01-25,13:30,511.95
NVDA,2024-01-25,14:00,511.11
NVDA,2024-01-25,14:30,510.63
NVDA,2024-01-25,15:00,511.79
NVDA,2024-01-25,15:30,513.29
NVDA,2024-01-25,16:00,511.40
NVDA,2024-01-26,09:30,509.76
NVDA,2024-01-26,10:00,508.78
NVDA,2024-01-26,10:30,507.65
NVDA,2024-01-26,11:00,506.85
NVDA,2024-01-26,11:30,507.05
NVDA,2024-01-26,12:00,506.33
NVDA,2024-01-26,12:30,506.78
NVDA,2024-01-26,13:00,507.10
NVDA,2024-01-26,13:30,508.40
NVDA,2024-01-26,14:00,506.72
NVDA,2024-01-26,14:30,508.23
NVDA,2024-01-26,15:00,509.55
NVDA,2024-01-26,15:30,509.94
NVDA,2024-01-26,16:00,510.61
NVDA,2024-01-29,09:30,510.63
NVDA,2024-01-29,10:00,510.11
NVDA,2024-01-29,10:30,510.44
NVDA,2024-01-29,11:00,511.47
NVDA,2024-01-29,11:30,507.94
NVDA,2024-01-29,12:00,508.83
NVDA,2024-01-29,12:30,508.58
NVDA,2024-01-29,13:00,508.30
NVDA,2024-01-29,13:30,507.30
NVDA,2024-01-29,14:00,508.44
NVDA,2024-01-29,14:30,507.90
NVDA,2024-01-29,15:00,507.24
NVDA,2024-01-29,15:30,505.63
NVDA,2024-01-29,16:00,506.75
NVDA,2024-01-30,09:30,505.50
NVDA,2024-01-30,10:00,504.83
NVDA,2024-01-30,10:30,505.81
NVDA,2024-01-30,11:00,507.98
NVDA,2024-01-30,11:30,509.74
NVDA,2024-01-30,12:00,508.67
NVDA,2024-01-30,12:30,508.04
NVDA,2024-01-30,13:00,506.08
NVDA,2024-01-30,13:30,504.30
NVDA,2024-01-30,14:00,505.14
NVDA,2024-01-30,14:30,505.43
NVDA,2024-01-30,15:00,506.37
NVDA,2024-01-30,15:30,506.94
NVDA,2024-01-30,16:00,508.52
META,2024-01-15,09:30,379.55
META,2024-01-15,10:00,380.37
META,2024-01-15,10:30,379.42
META,2024-01-15,11:00,378.49
META,2024-01-15,11:30,379.54
META,2024-01-15,12:00,379.03
META,2024-01-15,12:30,378.62
META,2024-01-15,13:00,377.74
META,2024-01-15,13:30,378.82
META,2024-01-15,14:00,379.73
META,2024-01-15,14:30,379.54
META,2024-01-15,15:00,377.78
META,2024-01-15,15:30,375.74
META,2024-01-15,16:00,377.76
META,2024-01-16,09:30,380.52
META,2024-01-16,10:00,380.02
META,2024-01-16,10:30,382.51
META,2024-01-16,11:00,383.56
META,2024-01-16,11:30,382.84
META,2024-01-16,12:00,381.41
META,2024-01-16,12:30,380.57
META,2024-01-16,13:00,380.10
META,2024-01-16,13:30,379.73
META,2024-01-16,14:00,379.65
META,2024-01-16,14:30,379.28
META,2024-01-16,15:00,379.36
META,2024-01-16,15:30,377.06
META,2024-01-16,16:00,377.35
META,2024-01-17,09:30,377.61
META,2024-01-17,10:00,377.18
META,2024-01-17,10:30,377.85
META,2024-01-17,11:00,379.13
META,2024-01-17,11:30,377.23
META,2024-01-17,12:00,377.73
META,2024-01-17,12:30,377.74
META,2024-01-17,13:00,378.55
META,2024-01-17,13:30,379.03
META,2024-01-17,14:00,379.93
META,2024-01-17,14:30,381.37
META,2024-01-17,15:00,380.34
META,2024-01-17,15:30,378.22
META,2024-01-17,16:00,380.76
META,2024-01-18,09:30,382.19
META,2024-01-18,10:00,381.59
META,2024-01-18,10:30,383.55
META,2024-01-18,11:00,385.23
META,2024-01-18,11:30,384.30
META,2024-01-18,12:00,383.82
META,2024-01-18,12:30,382.49
META,2024-01-18,13:00,380.40
META,2024-01-18,13:30,382.00
META,2024-01-18,14:00,381.46
META,2024-01-18,14:30,379.85
META,2024-01-18,15:00,380.23
META,2024-01-18,15:30,379.87
META,2024-01-18,16:00,381.62
META,2024-01-19,09:30,379.93
META,2024-01-19,10:00,379.68
META,2024-01-19,10:30,378.64
META,2024-01-19,11:00,378.04
META,2024-01-19,11:30,378.56
META,2024-01-19,12:00,379.28
META,2024-01-19,12:30,379.09
META,2024-01-19,13:00,378.43
META,2024-01-19,13:30,377.98
META,2024-01-19,14:00,377.83
META,2024-01-19,14:30,377.27
META,2024-01-19,15:00,378.46
META,2024-01-19,15:30,379.58
META,2024-01-19,16:00,379.74
META,2024-01-22,09:30,378.55
META,2024-01-22,10:00,377.32
META,2024-01-22,10:30,377.51
META,2024-01-22,11:00,378.15
META,2024-01-22,11:30,377.95
META,2024-01-22,12:00,378.80
META,2024-01-22,12:30,379.41
META,2024-01-22,13:00,380.07
META,2024-01-22,13:30,379.70
META,2024-01-22,14:00,377.88
META,2024-01-22,14:30,379.10
META,2024-01-22,15:00,378.54
META,2024-01-22,15:30,377.71
META,2024-01-22,16:00,376.61
META,2024-01-23,09:30,373.75
META,2024-01-23,10:00,375.36
META,2024-01-23,10:30,376.25
META,2024-01-23,11:00,375.89
META,2024-01-23,11:30,376.47
META,2024-01-23,12:00,374.69
META,2024-01-23,12:30,375.68
META,2024-01-23,13:00,375.55
META,2024-01-23,13:30,375.76
META,2024-01-23,14:00,375.97
META,2024-01-23,14:30,375.30
META,2024-01-23,15:00,374.02
META,2024-01-23,15:30,373.49
META,2024-01-23,16:00,372.09
META,2024-01-24,09:30,373.05
META,2024-01-24,10:00,373.11
META,2024-01-24,10:30,372.65
META,2024-01-24,11:00,371.40
META,2024-01-24,11:30,373.18
META,2024-01-24,12:00,373.88
META,2024-01-24,12:30,375.06
META,2024-01-24,13:00,376.23
META,2024-01-24,13:30,376.82
META,2024-01-24,14:00,376.21
META,2024-01-24,14:30,374.59
META,2024-01-24,15:00,375.12
META,2024-01-24,15:30,375.02
META,2024-01-24,16:00,376.76
META,2024-01-25,09:30,376.00
META,2024-01-25,10:00,376.82
META,2024-01-25,10:30,376.74
META,2024-01-25,11:00,378.11
META,2024-01-25,11:30,378.18
META,2024-01-25,12:00,379.59
META,2024-01-25,12:30,377.91
META,2024-01-25,13:00,377.78
META,2024-01-25,13:30,378.21
META,2024-01-25,14:00,379.20
META,2024-01-25,14:30,379.33
META,2024-01-25,15:00,379.54
META,2024-01-25,15:30,379.16
META,2024-01-25,16:00,380.70
META,2024-01-26,09:30,380.84
META,2024-01-26,10:00,380.45
META,2024-01-26,10:30,379.88
META,2024-01-26,11:00,378.73
META,2024-01-26,11:30,379.48
META,2024-01-26,12:00,379.48
META,2024-01-26,12:30,381.10
META,2024-01-26,13:00,381.03
META,2024-01-26,13:30,381.03
META,2024-01-26,14:00,382.17
META,2024-01-26,14:30,381.42
META,2024-01-26,15:00,379.96
META,2024-01-26,15:30,379.60
META,2024-01-26,16:00,380.55
META,2024-01-29,09:30,379.89
META,2024-01-29,10:00,380.54
META,2024-01-29,10:30,378.03
META,2024-01-29,11:00,378.08
META,2024-01-29,11:30,378.41
META,2024-01-29,12:00,375.89
META,2024-01-29,12:30,376.09
META,2024-01-29,13:00,376.67
META,2024-01-29,13:30,375.84
META,2024-01-29,14:00,376.11
META,2024-01-29,14:30,376.27
META,2024-01-29,15:00,378.41
META,2024-01-29,15:30,378.87
META,2024-01-29,16:00,378.76
META,2024-01-30,09:30,378.44
META,2024-01-30,10:00,379.15
META,2024-01-30,10:30,378.45
META,2024-01-30,11:00,380.00
META,2024-01-30,11:30,381.00
META,2024-01-30,12:00,381.58
META,2024-01-30,12:30,382.10
META,2024-01-30,13:00,382.83
META,2024-01-30,13:30,381.29
META,2024-01-30,14:00,381.91
META,2024-01-30,14:30,380.92
META,2024-01-30,15:00,381.33
META,2024-01-30,15:30,382.61
META,2024-01-30,16:00,382.81
NFLX,2024-01-15,09:30,491.07
NFLX,2024-01-15,10:00,493.18
NFLX,2024-01-15,10:30,491.56
NFLX,2024-01-15,11:00,490.17
NFLX,2024-01-15,11:30,490.79
NFLX,2024-01-15,12:00,488.92
NFLX,2024-01-15,12:30,489.47
NFLX,2024-01-15,13:00,489.52
NFLX,2024-01-15,13:30,491.03
NFLX,2024-01-15,14:00,493.62
NFLX,2024-01-15,14:30,493.63
NFLX,2024-01-15,15:00,493.64
NFLX,2024-01-15,15:30,492.96
NFLX,2024-01-15,16:00,495.18
NFLX,2024-01-16,09:30,495.96
NFLX,2024-01-16,10:00,497.12
NFLX,2024-01-16,10:30,498.04
NFLX,2024-01-16,11:00,499.30
NFLX,2024-01-16,11:30,498.45
NFLX,2024-01-16,12:00,497.79
NFLX,2024-01-16,12:30,496.51
NFLX,2024-01-16,13:00,493.48
NFLX,2024-01-16,13:30,492.07
NFLX,2024-01-16,14:00,491.15
NFLX,2024-01-16,14:30,492.91
NFLX,2024-01-16,15:00,495.33
NFLX,2024-01-16,15:30,492.66
NFLX,2024-01-16,16:00,495.87
NFLX,2024-01-17,09:30,498.66
NFLX,2024-01-17,10:00,498.66
NFLX,2024-01-17,10:30,497.89
NFLX,2024-01-17,11:00,498.23
NFLX,2024-01-17,11:30,498.64
NFLX,2024-01-17,12:00,499.30
NFLX,2024-01-17,12:30,499.79
NFLX,2024-01-17,13:00,500.26
NFLX,2024-01-17,13:30,498.92
NFLX,2024-01-17,14:00,497.71
NFLX,2024-01-17,14:30,498.74
NFLX,2024-01-17,15:00,500.58
NFLX,2024-01-17,15:30,502.05
NFLX,2024-01-17,16:00,503.60
NFLX,2024-01-18,09:30,505.13
NFLX,2024-01-18,10:00,502.93
NFLX,2024-01-18,10:30,501.69
NFLX,2024-01-18,11:00,501.35
NFLX,2024-01-18,11:30,501.18
NFLX,2024-01-18,12:00,500.32
NFLX,2024-01-18,12:30,500.10
NFLX,2024-01-18,13:00,499.05
NFLX,2024-01-18,13:30,498.44
NFLX,2024-01-18,14:00,499.57
NFLX,2024-01-18,14:30,499.34
NFLX,2024-01-18,15:00,500.43
NFLX,2024-01-18,15:30,498.57
NFLX,2024-01-18,16:00,499.60
NFLX,2024-01-19,09:30,497.78
NFLX,2024-01-19,10:00,498.86
NFLX,2024-01-19,10:30,498.50
NFLX,2024-01-19,11:00,498.13
NFLX,2024-01-19,11:30,497.21
NFLX,2024-01-19,12:00,498.85
NFLX,2024-01-19,12:30,498.81
NFLX,2024-01-19,13:00,497.19
NFLX,2024-01-19,13:30,499.29
NFLX,2024-01-19,14:00,499.59
NFLX,2024-01-19,14:30,500.29
NFLX,2024-01-19,15:00,500.45
NFLX,2024-01-19,15:30,501.63
NFLX,2024-01-19,16:00,500.76
NFLX,2024-01-22,09:30,501.07
NFLX,2024-01-22,10:00,501.95
NFLX,2024-01-22,10:30,499.27
NFLX,2024-01-22,11:00,500.00
NFLX,2024-01-22,11:30,505.09
NFLX,2024-01-22,12:00,503.77
NFLX,2024-01-22,12:30,503.07
NFLX,2024-01-22,13:00,503.12
NFLX,2024-01-22,13:30,504.08
NFLX,2024-01-22,14:00,501.89
NFLX,2024-01-22,14:30,502.68
NFLX,2024-01-22,15:00,502.31
NFLX,2024-01-22,15:30,499.98
NFLX,2024-01-22,16:00,498.61
NFLX,2024-01-23,09:30,498.72
NFLX,2024-01-23,10:00,498.21
NFLX,2024-01-23,10:30,498.19
NFLX,2024-01-23,11:00,498.25
NFLX,2024-01-23,11:30,499.79
NFLX,2024-01-23,12:00,501.00
NFLX,2024-01-23,12:30,499.16
NFLX,2024-01-23,13:00,498.41
NFLX,2024-01-23,13:30,498.78
NFLX,2024-01-23,14:00,501.45
NFLX,2024-01-23,14:30,501.41
NFLX,2024-01-23,15:00,503.45
NFLX,2024-01-23,15:30,504.23
NFLX,2024-01-23,16:00,505.52
NFLX,2024-01-24,09:30,501.57
NFLX,2024-01-24,10:00,502.57
NFLX,2024-01-24,10:30,501.87
NFLX,2024-01-24,11:00,503.90
NFLX,2024-01-24,11:30,504.17
NFLX,2024-01-24,12:00,504.09
NFLX,2024-01-24,12:30,502.74
NFLX,2024-01-24,13:00,503.52
NFLX,2024-01-24,13:30,502.35
NFLX,2024-01-24,14:00,502.47
NFLX,2024-01-24,14:30,502.95
NFLX,2024-01-24,15:00,501.54
NFLX,2024-01-24,15:30,501.37
NFLX,2024-01-24,16:00,500.57
NFLX,2024-01-25,09:30,499.43
NFLX,2024-01-25,10:00,497.89
NFLX,2024-01-25,10:30,495.41
NFLX,2024-01-25,11:00,496.87
NFLX,2024-01-25,11:30,499.66
NFLX,2024-01-25,12:00,497.98
NFLX,2024-01-25,12:30,499.24
NFLX,2024-01-25,13:00,498.61
NFLX,2024-01-25,13:30,498.29
NFLX,2024-01-25,14:00,497.95
NFLX,2024-01-25,14:30,497.53
NFLX,2024-01-25,15:00,495.43
NFLX,2024-01-25,15:30,494.86
NFLX,2024-01-25,16:00,493.03
NFLX,2024-01-26,09:30,492.34
NFLX,2024-01-26,10:00,493.25
NFLX,2024-01-26,10:30,494.22
NFLX,2024-01-26,11:00,492.81
NFLX,2024-01-26,11:30,491.56
NFLX,2024-01-26,12:00,491.56
NFLX,2024-01-26,12:30,491.73
NFLX,2024-01-26,13:00,490.42
NFLX,2024-01-26,13:30,488.87
NFLX,2024-01-26,14:00,488.25
NFLX,2024-01-26,14:30,488.65
NFLX,2024-01-26,15:00,489.27
NFLX,2024-01-26,15:30,490.87
NFLX,2024-01-26,16:00,491.35
NFLX,2024-01-29,09:30,493.28
NFLX,2024-01-29,10:00,492.98
NFLX,2024-01-29,10:30,493.99
NFLX,2024-01-29,11:00,491.46
NFLX,2024-01-29,11:30,492.07
NFLX,2024-01-29,12:00,493.62
NFLX,2024-01-29,12:30,494.04
NFLX,2024-01-29,13:00,495.35
NFLX,2024-01-29,13:30,493.01
NFLX,2024-01-29,14:00,492.80
NFLX,2024-01-29,14:30,492.78
NFLX,2024-01-29,15:00,491.98
NFLX,2024-01-29,15:30,493.20
NFLX,2024-01-29,16:00,493.94
NFLX,2024-01-30,09:30,494.27
NFLX,2024-01-30,10:00,493.98
NFLX,2024-01-30,10:30,494.26
NFLX,2024-01-30,11:00,493.60
NFLX,2024-01-30,11:30,493.41
NFLX,2024-01-30,12:00,491.80
NFLX,2024-01-30,12:30,493.44
NFLX,2024-01-30,13:00,492.19
NFLX,2024-01-30,13:30,491.16
NFLX,2024-01-30,14:00,491.69
NFLX,2024-01-30,14:30,490.33
NFLX,2024-01-30,15:00,489.86
NFLX,2024-01-30,15:30,490.67
NFLX,2024-01-30,16:00,491.07
AMD,2024-01-15,09:30,144.55
AMD,2024-01-15,10:00,144.37
AMD,2024-01-15,10:30,144.03
AMD,2024-01-15,11:00,144.22
AMD,2024-01-15,11:30,144.32
AMD,2024-01-15,12:00,144.00
AMD,2024-01-15,12:30,143.62
AMD,2024-01-15,13:00,143.84
AMD,2024-01-15,13:30,144.15
AMD,2024-01-15,14:00,144.56
AMD,2024-01-15,14:30,144.33
AMD,2024-01-15,15:00,144.34
AMD,2024-01-15,15:30,144.30
AMD,2024-01-15,16:00,143.98
AMD,2024-01-16,09:30,143.38
AMD,2024-01-16,10:00,142.89
AMD,2024-01-16,10:30,143.03
AMD,2024-01-16,11:00,142.74
AMD,2024-01-16,11:30,142.93
AMD,2024-01-16,12:00,143.76
AMD,2024-01-16,12:30,144.46
AMD,2024-01-16,13:00,144.45
AMD,2024-01-16,13:30,144.39
AMD,2024-01-16,14:00,143.86
AMD,2024-01-16,14:30,144.10
AMD,2024-01-16,15:00,144.35
AMD,2024-01-16,15:30,144.94
AMD,2024-01-16,16:00,144.73
AMD,2024-01-17,09:30,144.47
AMD,2024-01-17,10:00,144.31
AMD,2024-01-17,10:30,144.38
AMD,2024-01-17,11:00,144.88
AMD,2024-01-17,11:30,145.80
AMD,2024-01-17,12:00,145.58
AMD,2024-01-17,12:30,145.61
AMD,2024-01-17,13:00,145.80
AMD,2024-01-17,13:30,145.21
AMD,2024-01-17,14:00,145.24
AMD,2024-01-17,14:30,145.31
AMD,2024-01-17,15:00,145.62
AMD,2024-01-17,15:30,145.29
AMD,2024-01-17,16:00,144.95
AMD,2024-01-18,09:30,146.12
AMD,2024-01-18,10:00,145.66
AMD,2024-01-18,10:30,145.73
AMD,2024-01-18,11:00,145.81
AMD,2024-01-18,11:30,145.17
AMD,2024-01-18,12:00,144.67
AMD,2024-01-18,12:30,144.42
AMD,2024-01-18,13:00,145.23
AMD,2024-01-18,13:30,145.94
AMD,2024-01-18,14:00,145.82
AMD,2024-01-18,14:30,145.61
AMD,2024-01-18,15:00,145.91
AMD,2024-01-18,15:30,146.07
AMD,2024-01-18,16:00,146.05
AMD,2024-01-19,09:30,145.51
AMD,2024-01-19,10:00,145.83
AMD,2024-01-19,10:30,145.83
AMD,2024-01-19,11:00,146.70
AMD,2024-01-19,11:30,146.72
AMD,2024-01-19,12:00,146.44
AMD,2024-01-19,12:30,147.19
AMD,2024-01-19,13:00,146.53
AMD,2024-01-19,13:30,146.64
AMD,2024-01-19,14:00,146.01
AMD,2024-01-19,14:30,145.95
AMD,2024-01-19,15:00,145.42
AMD,2024-01-19,15:30,145.19
AMD,2024-01-19,16:00,144.77
AMD,2024-01-22,09:30,144.06
AMD,2024-01-22,10:00,143.92
AMD,2024-01-22,10:30,144.39
AMD,2024-01-22,11:00,144.18
